File_Name,Charge,Y_value,M,Vibration mode,Displacement,Chemicals_1,Chemicals_2,Chemicals_3,Chemicals_4,Chemicals_5,Chemicals_6,Chemicals_7
Ag6_0_02_8_-0.5.dat,0 ,240.72,02,8,-0.5,"['Ag', '2.190212', '-1.282904', '-0.259505']","['Ag', '-0.220693', '-2.237763', '-0.113339']","['Ag', '-2.608882', '-0.481132', '-0.303124']","['Ag', '1.578469', '1.916162', '-0.238845']","['Ag', '-0.942837', '2.082920', '-0.133260']","['Ag', '0.003730', '0.002717', '1.048072']",
Ag6_0_02_8_-0.75.dat,0,259.76,02,8,-0.75,"['Ag', '2.172320', '-1.415965', '-0.288390']","['Ag', '-0.186173', '-2.148212', '-0.062892']","['Ag', '-2.720713', '-0.478590', '-0.341199']","['Ag', '1.544362', '1.979731', '-0.259697']","['Ag', '-0.818148', '2.057794', '-0.096276']","['Ag', '0.008353', '0.005243', '1.048453']",
Ag6_0_02_8_-1.dat,0,293.71,02,8,-1,"['Ag', '2.156063', '-1.541408', '-0.319250']","['Ag', '-0.141566', '-2.060305', '-0.011612']","['Ag', '-2.832238', '-0.483773', '-0.373094']","['Ag', '1.504285', '2.049630', '-0.284423']","['Ag', '-0.701309', '2.027368', '-0.060399']","['Ag', '0.014764', '0.008489', '1.048779']",
Ag6_0_02_8_0.3.dat,0 ,232.69,02,8,0.3,"['Ag', '1.092280', '2.117547', '-0.184940']","['Ag', '2.484005', '-0.586496', '-0.261938']","['Ag', '0.226604', '-2.296512', '-0.144492']","['Ag', '-1.526959', '1.872657', '-0.201453']","['Ag', '-2.275837', '-1.108944', '-0.253925']","['Ag', '-0.000093', '0.001747', '1.046748']",
Ag6_0_02_8_0.5.dat,0 ,241.18,02,8,0.5,"['Ag', '0.967911', '2.140395', '-0.171404']","['Ag', '2.562748', '-0.592104', '-0.294488']","['Ag', '0.249469', '-2.207915', '-0.097593']","['Ag', '-1.493531', '1.886127', '-0.199533']","['Ag', '-2.285802', '-1.230860', '-0.283389']","['Ag', '-0.000795', '0.004357', '1.046407']",
Ag6_0_02_8_0.75.dat,0,263.54,02,8,0.75,"['Ag', '0.838206', '2.153045', '-0.157690']","['Ag', '2.655638', '-0.628244', '-0.331830']","['Ag', '0.247649', '-2.100153', '-0.035947']","['Ag', '-1.429899', '1.923050', '-0.201372']","['Ag', '-2.309168', '-1.357019', '-0.319117']","['Ag', '-0.002427', '0.009321', '1.045955']",
Ag6_0_02_8_1.dat,0,311.62,02,8,1,"['Ag', '0.715304', '2.160468', '-0.147642']","['Ag', '2.748071', '-0.671991', '-0.365078']","['Ag', '0.236630', '-1.992997', '0.028311']","['Ag', '-1.360990', '1.965841', '-0.207837']","['Ag', '-2.334124', '-1.477410', '-0.353202']","['Ag', '-0.004890', '0.016090', '1.045449']",
Ag6_0_02_eq.dat,0 ,228.67,02,1,0,"['Ag', '2.163826', '1.121586', '-0.209293']","['Ag', '1.735402', '-1.710864', '-0.209224']","['Ag', '-1.090933', '-2.178542', '-0.209924']","['Ag', '-0.398467', '2.403846', '-0.209988']","['Ag', '-2.409872', '0.363782', '-0.208820']","['Ag', '0.000044', '0.000192', '1.047249']",
Ag6_0_03_12_-0.1.dat,0 ,232.79,03,12,-0.1,"['Ag', '-1.922919', '2.226100', '-0.000000']","['Ag', '-2.437650', '-0.475999', '-0.000000']","['Ag', '-0.415797', '-2.417911', '-0.000000']","['Ag', '0.000000', '0.474088', '-0.000000']","['Ag', '2.599998', '1.498480', '0.000000']","['Ag', '2.176368', '-1.304759', '0.000000']",
Ag6_0_03_12_-0.3.dat,0 ,247.84,03,12,-0.3,"['Ag', '-1.151490', '2.642542', '-0.000000']","['Ag', '-2.412334', '0.292781', '-0.000000']","['Ag', '-1.126416', '-2.179548', '0.000000']","['Ag', '0.000000', '0.525115', '-0.000000']","['Ag', '2.985555', '0.671087', '0.000000']","['Ag', '1.704686', '-1.951978', '0.000000']",
Ag6_0_03_12_-0.5.dat,0 ,287.58,03,12,-0.5,"['Ag', '-0.507246', '2.777518', '-0.000000']","['Ag', '-2.221116', '0.845499', '0.000000']","['Ag', '-1.604117', '-1.856389', '0.000000']","['Ag', '-0.000000', '0.614589', '-0.000000']","['Ag', '3.119066', '-0.030093', '-0.000000']","['Ag', '1.213413', '-2.351124', '0.000000']",
Ag6_0_03_12_-0.75.dat,0,411.34,03,12,-0.75,"['Ag', '0.045606', '2.749277', '0.000000']","['Ag', '-1.935420', '1.261289', '0.000000']","['Ag', '-1.947044', '-1.492862', '0.000000']","['Ag', '0.000000', '0.759531', '0.000000']","['Ag', '3.124536', '-0.658595', '-0.000000']","['Ag', '0.712322', '-2.618640', '-0.000000']",
Ag6_0_03_12_0.1.dat,0 ,232.78,03,12,0.1,"['Ag', '2.600047', '1.498065', '-0.000000']","['Ag', '2.176377', '-1.304807', '-0.000000']","['Ag', '-0.416063', '-2.417865', '0.000000']","['Ag', '-0.000000', '0.474088', '0.000000']","['Ag', '-1.922735', '2.226475', '0.000000']","['Ag', '-2.437626', '-0.475956', '0.000000']",
Ag6_0_03_12_0.3.dat,0 ,247.82,03,12,0.3,"['Ag', '2.985477', '0.670676', '0.000000']","['Ag', '1.704680', '-1.952027', '0.000000']","['Ag', '-1.126656', '-2.179425', '0.000000']","['Ag', '0.000000', '0.525115', '0.000000']","['Ag', '-1.151202', '2.642845', '0.000000']","['Ag', '-2.412298', '0.292814', '0.000000']",
Ag6_0_03_12_0.5.dat,0 ,287.55,03,12,0.5,"['Ag', '3.118895', '-0.030475', '0.000000']","['Ag', '1.213396', '-2.351170', '0.000000']","['Ag', '-1.604322', '-1.856213', '0.000000']","['Ag', '0.000000', '0.614589', '0.000000']","['Ag', '-0.506896', '2.777746', '0.000000']","['Ag', '-2.221073', '0.845523', '0.000000']",
Ag6_0_03_12_0.75.dat,0,411.27,03,12,0.75,"['Ag', '3.124293', '-0.658935', '-0.000000']","['Ag', '0.712296', '-2.618681', '0.000000']","['Ag', '-1.947210', '-1.492649', '0.000000']","['Ag', '0.000000', '0.759531', '-0.000000']","['Ag', '0.045995', '2.749431', '-0.000000']","['Ag', '-1.935373', '1.261304', '0.000000']",
Ag6_0_03_1_-0.1.dat,0 ,231.17,03,1,-0.1,"['Ag', '-2.290344', '-1.892677', '-0.010167']","['Ag', '-2.343920', '0.899509', '-0.041167']","['Ag', '-0.000050', '2.453400', '0.027833']","['Ag', '0.000035', '-0.467318', '0.074833']","['Ag', '2.290512', '-1.892732', '-0.010167']","['Ag', '2.343767', '0.899817', '-0.041167']",
Ag6_0_03_1_-0.3.dat,0 ,231.69,03,1,-0.3,"['Ag', '-2.290344', '-1.892662', '-0.031362']","['Ag', '-2.343920', '0.899566', '-0.123087']","['Ag', '-0.000050', '2.453362', '0.084620']","['Ag', '0.000035', '-0.467420', '0.224287']","['Ag', '2.290512', '-1.892718', '-0.031366']","['Ag', '2.343767', '0.899873', '-0.123091']",
Ag6_0_03_1_-0.5.dat,0 ,232.81,03,1,-0.5,"['Ag', '-2.290344', '-1.892637', '-0.052286']","['Ag', '-2.343920', '0.899667', '-0.205138']","['Ag', '-0.000050', '2.453292', '0.141053']","['Ag', '0.000036', '-0.467605', '0.373807']","['Ag', '2.290512', '-1.892692', '-0.052292']","['Ag', '2.343767', '0.899975', '-0.205145']",
Ag6_0_03_1_-1.dat,0 ,240.02,03,1,-1,"['Ag', '-2.290345', '-1.892509', '-0.104726']","['Ag', '-2.343921', '0.900175', '-0.410202']","['Ag', '-0.000049', '2.452946', '0.282308']","['Ag', '0.000037', '-0.468530', '0.747575']","['Ag', '2.290511', '-1.892565', '-0.104739']","['Ag', '2.343766', '0.900483', '-0.410215']",
Ag6_0_03_1_0.1.dat,0 ,231.17,03,1,0.1,"['Ag', '2.290344', '-1.892677', '-0.010167']","['Ag', '2.343920', '0.899509', '-0.041167']","['Ag', '0.000050', '2.453400', '0.027833']","['Ag', '-0.000035', '-0.467318', '0.074833']","['Ag', '-2.290512', '-1.892732', '-0.010167']","['Ag', '-2.343767', '0.899817', '-0.041167']",
Ag6_0_03_1_0.3.dat,0 ,231.69,03,1,0.3,"['Ag', '2.290344', '-1.892662', '-0.031362']","['Ag', '2.343920', '0.899566', '-0.123087']","['Ag', '0.000050', '2.453362', '0.084620']","['Ag', '-0.000035', '-0.467420', '0.224287']","['Ag', '-2.290512', '-1.892718', '-0.031366']","['Ag', '-2.343767', '0.899873', '-0.123091']",
Ag6_0_03_1_0.5.dat,0 ,232.81,03,1,0.5,"['Ag', '2.290344', '-1.892637', '-0.052286']","['Ag', '2.343920', '0.899667', '-0.205138']","['Ag', '0.000050', '2.453292', '0.141053']","['Ag', '-0.000036', '-0.467605', '0.373807']","['Ag', '-2.290512', '-1.892692', '-0.052292']","['Ag', '-2.343767', '0.899975', '-0.205145']",
Ag6_0_03_1_1.dat,0 ,240.02,03,1,1,"['Ag', '2.290345', '-1.892509', '-0.104726']","['Ag', '2.343921', '0.900175', '-0.410202']","['Ag', '0.000049', '2.452946', '0.282308']","['Ag', '-0.000037', '-0.468530', '0.747575']","['Ag', '-2.290511', '-1.892565', '-0.104739']","['Ag', '-2.343766', '0.900483', '-0.410215']",
Ag6_0_03_4_-0.1.dat,0 ,231.18,03,4,-0.1,"['Ag', '-2.290344', '-1.892677', '0.028167']","['Ag', '-2.343920', '0.899509', '-0.032833']","['Ag', '-0.000050', '2.453400', '0.059167']","['Ag', '0.000035', '-0.467318', '-0.050833']","['Ag', '2.290512', '-1.892732', '0.030167']","['Ag', '2.343767', '0.899817', '-0.033833']",
Ag6_0_03_4_-0.3.dat,0 ,231.77,03,4,-0.3,"['Ag', '-2.290317', '-1.892702', '0.084661']","['Ag', '-2.343951', '0.899538', '-0.097497']","['Ag', '0.000005', '2.453348', '0.178225']","['Ag', '-0.000013', '-0.467273', '-0.152638']","['Ag', '2.290540', '-1.892758', '0.089220']","['Ag', '2.343735', '0.899848', '-0.101971']",
Ag6_0_03_4_-0.5.dat,0 ,233.02,03,4,-0.5,"['Ag', '-2.290268', '-1.892748', '0.141101']","['Ag', '-2.344007', '0.899589', '-0.162481']","['Ag', '0.000105', '2.453253', '0.297055']","['Ag', '-0.000099', '-0.467191', '-0.254399']","['Ag', '2.290592', '-1.892805', '0.148681']","['Ag', '2.343677', '0.899903', '-0.169956']",
Ag6_0_03_4_-1.dat,0 ,240.26,03,4,-1,"['Ag', '-2.290030', '-1.892979', '0.282189']","['Ag', '-2.344280', '0.899845', '-0.324823']","['Ag', '0.000592', '2.452778', '0.594240']","['Ag', '-0.000520', '-0.466784', '-0.508823']","['Ag', '2.290845', '-1.893039', '0.297173']","['Ag', '2.343393', '0.900180', '-0.339955']",
Ag6_0_03_4_0.1.dat,0 ,231.18,03,4,0.1,"['Ag', '2.290344', '-1.892677', '0.028167']","['Ag', '2.343920', '0.899509', '-0.032833']","['Ag', '0.000050', '2.453400', '0.059167']","['Ag', '-0.000035', '-0.467318', '-0.050833']","['Ag', '-2.290512', '-1.892732', '0.030167']","['Ag', '-2.343767', '0.899817', '-0.033833']",
Ag6_0_03_4_0.3.dat,0 ,231.77,03,4,0.3,"['Ag', '2.290317', '-1.892702', '0.084661']","['Ag', '2.343951', '0.899538', '-0.097497']","['Ag', '-0.000005', '2.453348', '0.178225']","['Ag', '0.000013', '-0.467273', '-0.152638']","['Ag', '-2.290540', '-1.892758', '0.089220']","['Ag', '-2.343735', '0.899848', '-0.101971']",
Ag6_0_03_4_0.5.dat,0 ,233.02,03,4,0.5,"['Ag', '2.290268', '-1.892748', '0.141101']","['Ag', '2.344007', '0.899589', '-0.162481']","['Ag', '-0.000105', '2.453253', '0.297055']","['Ag', '0.000099', '-0.467191', '-0.254399']","['Ag', '-2.290592', '-1.892805', '0.148681']","['Ag', '-2.343677', '0.899903', '-0.169956']",
Ag6_0_03_4_1.dat,0 ,240.26,03,4,1,"['Ag', '2.290030', '-1.892979', '0.282189']","['Ag', '2.344280', '0.899845', '-0.324823']","['Ag', '-0.000592', '2.452778', '0.594240']","['Ag', '0.000520', '-0.466784', '-0.508823']","['Ag', '-2.290845', '-1.893039', '0.297173']","['Ag', '-2.343393', '0.900180', '-0.339955']",
Ag6_0_03_5_-0.1.dat,0 ,231.55,03,5,-0.1,"['Ag', '2.267487', '1.918504', '0.000000']","['Ag', '2.302852', '-0.900686', '0.000000']","['Ag', '-0.000135', '-2.517400', '0.000000']","['Ag', '-0.000000', '0.481318', '0.000000']","['Ag', '-2.267369', '1.918905', '0.000000']","['Ag', '-2.302835', '-0.900640', '0.000000']",
Ag6_0_03_5_-0.3.dat,0 ,233.56,03,5,-0.3,"['Ag', '2.221487', '1.970504', '-0.000000']","['Ag', '2.220852', '-0.902686', '-0.000000']","['Ag', '-0.000135', '-2.645400', '0.000000']","['Ag', '0.000000', '0.509318', '0.000000']","['Ag', '-2.221369', '1.970905', '0.000000']","['Ag', '-2.220835', '-0.902640', '0.000000']",
Ag6_0_03_5_-0.5.dat,0 ,236.92,03,5,-0.5,"['Ag', '2.175487', '2.022504', '-0.000000']","['Ag', '2.138852', '-0.904686', '-0.000000']","['Ag', '-0.000135', '-2.773400', '0.000000']","['Ag', '-0.000000', '0.537318', '-0.000000']","['Ag', '-2.175369', '2.022905', '0.000000']","['Ag', '-2.138835', '-0.904640', '0.000000']",
Ag6_0_03_5_-1.dat,0 ,251.07,03,5,-1,"['Ag', '2.060487', '2.152504', '0.000000']","['Ag', '1.933852', '-0.909686', '0.000000']","['Ag', '-0.000135', '-3.093400', '0.000000']","['Ag', '0.000000', '0.607318', '0.000000']","['Ag', '-2.060369', '2.152905', '0.000000']","['Ag', '-1.933835', '-0.909640', '0.000000']",
Ag6_0_03_5_0.1.dat,0 ,231.09,03,5,0.1,"['Ag', '2.313487', '1.866504', '0.000000']","['Ag', '2.384852', '-0.898686', '0.000000']","['Ag', '-0.000135', '-2.389400', '-0.000000']","['Ag', '-0.000000', '0.453318', '0.000000']","['Ag', '-2.313369', '1.866905', '-0.000000']","['Ag', '-2.384835', '-0.898640', '-0.000000']",
Ag6_0_03_5_0.3.dat,0 ,232.70,03,5,0.3,"['Ag', '2.359487', '1.814504', '0.000000']","['Ag', '2.466852', '-0.896686', '0.000000']","['Ag', '-0.000135', '-2.261400', '-0.000000']","['Ag', '0.000000', '0.425318', '0.000000']","['Ag', '-2.359369', '1.814905', '-0.000000']","['Ag', '-2.466835', '-0.896640', '-0.000000']",
Ag6_0_03_5_0.5.dat,0 ,237.55,03,5,0.5,"['Ag', '2.405487', '1.762504', '0.000000']","['Ag', '2.548852', '-0.894686', '0.000000']","['Ag', '-0.000135', '-2.133400', '0.000000']","['Ag', '0.000000', '0.397318', '0.000000']","['Ag', '-2.405369', '1.762905', '0.000000']","['Ag', '-2.548835', '-0.894640', '0.000000']",
Ag6_0_03_5_1.dat,0 ,284.02,03,5,1,"['Ag', '2.520487', '1.632504', '0.000000']","['Ag', '2.753852', '-0.889686', '0.000000']","['Ag', '-0.000135', '-1.813400', '-0.000000']","['Ag', '0.000000', '0.327318', '0.000000']","['Ag', '-2.520369', '1.632905', '-0.000000']","['Ag', '-2.753835', '-0.889640', '-0.000000']",
Ag6_0_03_7_-0.1.dat,0 ,231.55,03,7,-0.1,"['Ag', '2.413293', '1.779130', '-0.000000']","['Ag', '2.275821', '-0.954639', '-0.000000']","['Ag', '-0.115308', '-2.450693', '0.000000']","['Ag', '0.000000', '0.467797', '-0.000000']","['Ag', '-2.162310', '1.998791', '0.000000']","['Ag', '-2.411497', '-0.840387', '0.000000']",
Ag6_0_03_7_-0.3.dat,0 ,235.17,03,7,-0.3,"['Ag', '2.640433', '1.532943', '-0.000000']","['Ag', '2.140406', '-1.050445', '-0.000000']","['Ag', '-0.342857', '-2.429358', '0.000000']","['Ag', '0.000000', '0.471612', '0.000000']","['Ag', '-1.893808', '2.185800', '0.000000']","['Ag', '-2.544174', '-0.710551', '0.000000']",
Ag6_0_03_7_-0.5.dat,0 ,242.62,03,7,-0.5,"['Ag', '2.839547', '1.266598', '0.000000']","['Ag', '2.008880', '-1.126216', '0.000000']","['Ag', '-0.562348', '-2.388174', '-0.000000']","['Ag', '0.000000', '0.479152', '-0.000000']","['Ag', '-1.614829', '2.337310', '-0.000000']","['Ag', '-2.671249', '-0.568670', '-0.000000']",
Ag6_0_03_7_-1.dat,0 ,281.08,03,7,-1,"['Ag', '3.205365', '0.559878', '0.000000']","['Ag', '1.718556', '-1.228153', '0.000000']","['Ag', '-1.050327', '-2.217596', '0.000000']","['Ag', '0.000000', '0.513019', '-0.000000']","['Ag', '-0.917738', '2.559569', '-0.000000']","['Ag', '-2.955856', '-0.186716', '-0.000000']",
Ag6_0_03_7_0.1.dat,0 ,231.55,03,7,0.1,"['Ag', '-2.162446', '1.998396', '0.000000']","['Ag', '-2.411516', '-0.840432', '0.000000']","['Ag', '-0.115038', '-2.450705', '0.000000']","['Ag', '-0.000000', '0.467797', '0.000000']","['Ag', '2.413194', '1.779536', '-0.000000']","['Ag', '2.275806', '-0.954593', '-0.000000']",
Ag6_0_03_7_0.3.dat,0 ,235.16,03,7,0.3,"['Ag', '-1.893979', '2.185418', '0.000000']","['Ag', '-2.544197', '-0.710595', '0.000000']","['Ag', '-0.342589', '-2.429395', '-0.000000']","['Ag', '-0.000000', '0.471612', '0.000000']","['Ag', '2.640370', '1.533356', '-0.000000']","['Ag', '2.140395', '-1.050398', '-0.000000']",
Ag6_0_03_7_0.5.dat,0 ,242.62,03,7,0.5,"['Ag', '-1.615033', '2.336945', '0.000000']","['Ag', '-2.671276', '-0.568711', '0.000000']","['Ag', '-0.562085', '-2.388234', '0.000000']","['Ag', '0.000000', '0.479152', '0.000000']","['Ag', '2.839520', '1.267015', '0.000000']","['Ag', '2.008874', '-1.126167', '0.000000']",
Ag6_0_03_7_1.dat,0 ,281.08,03,7,1,"['Ag', '-0.918011', '2.559252', '0.000000']","['Ag', '-2.955891', '-0.186751', '0.000000']","['Ag', '-1.050081', '-2.217708', '0.000000']","['Ag', '0.000000', '0.513019', '0.000000']","['Ag', '3.205423', '0.560292', '0.000000']","['Ag', '1.718559', '-1.228104', '0.000000']",
Ag6_0_03_eq.dat,0 ,231.11,03,1,0,"['Ag', '2.290487', '1.892504', '0.000000']","['Ag', '2.343852', '-0.899686', '0.000000']","['Ag', '-0.000135', '-2.453400', '0.000000']","['Ag', '-0.000000', '0.467318', '0.000000']","['Ag', '-2.290369', '1.892905', '0.000000']","['Ag', '-2.343835', '-0.899640', '0.000000']",
Ag6_0_04_10_-0.3.dat,0 ,259.99,04,10,-0.3,"['Ag', '0.133902', '2.220959', '-0.916975']","['Ag', '1.722152', '-1.285180', '-0.815844']","['Ag', '-1.819640', '1.146727', '0.820229']","['Ag', '-1.858615', '-0.930659', '-0.702634']","['Ag', '2.027036', '0.912615', '0.916380']","['Ag', '-0.204835', '-2.064461', '0.698844']",
Ag6_0_04_10_-0.5.dat,0 ,277.70,04,10,-0.5,"['Ag', '0.131558', '2.275449', '-0.982777']","['Ag', '1.672995', '-1.345753', '-0.827542']","['Ag', '-1.839558', '1.118241', '0.834413']","['Ag', '-1.815322', '-0.914840', '-0.628073']","['Ag', '2.098678', '0.880696', '0.982907']","['Ag', '-0.248350', '-2.013794', '0.621073']",
Ag6_0_04_10_-1.dat,0 ,418.98,04,10,-1,"['Ag', '-0.048980', '2.426941', '-1.125809']","['Ag', '1.634028', '-1.377447', '-0.885070']","['Ag', '-1.950264', '0.910947', '0.897670']","['Ag', '-1.644554', '-0.993082', '-0.433725']","['Ag', '2.231109', '0.937412', '1.129848']","['Ag', '-0.221339', '-1.904770', '0.417086']",
Ag6_0_04_10_0.1.dat,0 ,252.25,04,10,0.1,"['Ag', '0.128260', '-2.118717', '-0.773977']","['Ag', '-1.940549', '0.924312', '-0.811153']","['Ag', '1.911345', '-0.972199', '0.810292']","['Ag', '1.814828', '1.196339', '-0.844327']","['Ag', '-1.755677', '-1.193122', '0.773153']","['Ag', '-0.158206', '2.163387', '0.846012']",
Ag6_0_04_10_0.3.dat,0 ,260.01,04,10,0.3,"['Ag', '1.341352', '-1.581408', '-0.697708']","['Ag', '-2.088773', '-0.502438', '-0.818097']","['Ag', '2.113516', '0.335599', '0.814481']","['Ag', '0.756251', '2.091060', '-0.910630']","['Ag', '-0.623342', '-1.978835', '0.697331']","['Ag', '-1.499003', '1.636022', '0.914623']",
Ag6_0_04_10_0.5.dat,0 ,278.43,04,10,0.5,"['Ag', '1.846988', '-0.832059', '-0.618774']","['Ag', '-1.616603', '-1.411737', '-0.831295']","['Ag', '1.778055', '1.181396', '0.824835']","['Ag', '-0.214567', '2.265522', '-0.973250']","['Ag', '0.332490', '-2.000189', '0.619201']","['Ag', '-2.126363', '0.797067', '0.979283']",
Ag6_0_04_10_1.dat,0 ,430.19,04,10,1,"['Ag', '1.702797', '-0.861469', '-0.411975']","['Ag', '-1.533161', '-1.486239', '-0.892528']","['Ag', '1.853148', '1.023178', '0.878524']","['Ag', '-0.099274', '2.415806', '-1.109501']","['Ag', '0.357660', '-1.878636', '0.415955']","['Ag', '-2.281171', '0.787359', '1.119526']",
Ag6_0_04_2_-0.1.dat,0 ,251.38,04,2,-0.1,"['Ag', '0.027139', '2.151076', '0.806587']","['Ag', '-1.872302', '-1.002389', '0.846623']","['Ag', '1.903831', '1.047320', '-0.774454']","['Ag', '1.845062', '-1.149315', '0.777748']","['Ag', '-1.819041', '1.093871', '-0.843194']","['Ag', '-0.084689', '-2.140563', '-0.813310']",
Ag6_0_04_2_-0.3.dat,0 ,251.44,04,2,-0.3,"['Ag', '0.027674', '2.161296', '0.793206']","['Ag', '-1.863786', '-0.902882', '0.922582']","['Ag', '1.967623', '1.039476', '-0.705534']","['Ag', '1.836016', '-1.252192', '0.715163']","['Ag', '-1.766871', '1.084568', '-0.910797']","['Ag', '-0.200656', '-2.130265', '-0.814620']",
Ag6_0_04_2_-0.5.dat,0 ,251.64,04,2,-0.5,"['Ag', '-0.024446', '2.175228', '0.773695']","['Ag', '-1.830124', '-0.846905', '1.001802']","['Ag', '2.005937', '1.077460', '-0.641212']","['Ag', '1.856069', '-1.308394', '0.655380']","['Ag', '-1.743243', '1.027371', '-0.979898']","['Ag', '-0.264193', '-2.124761', '-0.809767']",
Ag6_0_04_2_-1.dat,0 ,253.82,04,2,-1,"['Ag', '-0.200863', '2.215693', '0.697089']","['Ag', '-1.725214', '-0.726395', '1.211083']","['Ag', '2.075736', '1.214269', '-0.504073']","['Ag', '1.937119', '-1.403897', '0.521265']","['Ag', '-1.707856', '0.828932', '-1.156119']","['Ag', '-0.378922', '-2.128601', '-0.769245']",
Ag6_0_04_2_0.1.dat,0 ,251.37,04,2,0.1,"['Ag', '-0.115687', '-2.141714', '-0.813890']","['Ag', '-1.798749', '1.223160', '-0.774369']","['Ag', '1.766497', '-1.171031', '0.847495']","['Ag', '1.915884', '0.919063', '-0.842699']","['Ag', '-1.942528', '-0.971057', '0.777513']","['Ag', '0.174584', '2.141579', '0.805950']",
Ag6_0_04_2_0.3.dat,0 ,251.41,04,2,0.3,"['Ag', '-0.690830', '-2.027907', '-0.815086']","['Ag', '-1.366653', '1.756719', '-0.706277']","['Ag', '1.324356', '-1.583751', '0.924209']","['Ag', '2.059007', '0.263858', '-0.909585']","['Ag', '-2.186245', '-0.389003', '0.714174']","['Ag', '0.860366', '1.980083', '0.792565']",
Ag6_0_04_2_1.dat,0 ,253.69,04,2,1,"['Ag', '-1.932806', '-0.975548', '-0.768806']","['Ag', '0.573666', '2.329222', '-0.508230']","['Ag', '-0.204841', '-1.845779', '1.215221']","['Ag', '1.285172', '-1.403285', '-1.152297']","['Ag', '-1.898910', '1.453159', '0.517232']","['Ag', '2.177719', '0.442230', '0.696879']",
Ag6_0_04_4_-0.1.dat,0 ,251.38,04,4,-0.1,"['Ag', '0.040695', '2.080013', '0.834169']","['Ag', '-1.915886', '-1.051729', '0.796916']","['Ag', '1.913175', '1.049746', '-0.797436']","['Ag', '1.869794', '-1.121766', '0.798615']","['Ag', '-1.867616', '1.121191', '-0.798754']","['Ag', '-0.040163', '-2.077454', '-0.833509']",
Ag6_0_04_4_-0.5.dat,0 ,251.53,04,4,-0.5,"['Ag', '0.039288', '1.797004', '0.932558']","['Ag', '-2.052488', '-1.110211', '0.727010']","['Ag', '2.049776', '1.108284', '-0.727704']","['Ag', '1.985299', '-1.182258', '0.733467']","['Ag', '-1.983121', '1.181692', '-0.733647']","['Ag', '-0.038755', '-1.794511', '-0.931685']",
Ag6_0_04_4_-1.dat,0 ,252.31,04,4,-1,"['Ag', '0.036721', '1.406338', '1.049268']","['Ag', '-2.221832', '-1.200523', '0.591375']","['Ag', '2.219120', '1.198717', '-0.592341']","['Ag', '2.131129', '-1.274871', '0.598914']","['Ag', '-2.128951', '1.274332', '-0.599165']","['Ag', '-0.036186', '-1.403993', '-1.048051']",
Ag6_0_04_4_0.1.dat,0 ,251.38,04,4,0.1,"['Ag', '-2.213051', '-0.044355', '-0.788600']","['Ag', '1.025647', '1.848630', '-0.821647']","['Ag', '-1.023649', '-1.845918', '0.822095']","['Ag', '1.100029', '-1.810899', '-0.819617']","['Ag', '-1.099448', '1.808721', '0.819743']","['Ag', '2.210472', '0.043821', '0.788027']",
Ag6_0_04_4_0.3.dat,0 ,251.49,04,4,0.3,"['Ag', '-2.341765', '-0.044918', '-0.746262']","['Ag', '1.005942', '1.779544', '-0.841164']","['Ag', '-1.003930', '-1.776832', '0.841548']","['Ag', '1.079374', '-1.753939', '-0.834458']","['Ag', '-1.078792', '1.751760', '0.834572']","['Ag', '2.339171', '0.044384', '0.745764']",
Ag6_0_04_4_0.5.dat,0 ,251.81,04,4,0.5,"['Ag', '-2.466910', '-0.046271', '-0.707229']","['Ag', '0.988902', '1.710422', '-0.856535']","['Ag', '-0.986878', '-1.707711', '0.856862']","['Ag', '1.062741', '-1.696982', '-0.844121']","['Ag', '-1.062157', '1.694804', '0.844227']","['Ag', '2.464303', '0.045738', '0.706796']",
